url,statut
https://www.google.com/maps/place/H%C3%B4tel+d%27Orfeuil/data=!4m10!3m9!1s0x479329eeb675388f:0x204daf999b424202!5m2!4m1!1i2!8m2!3d47.950601!4d5.7441587!16s%2Fg%2F1tfp1cxw!19sChIJjzh1tu4pk0cRAkJCm5mvTSA?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/%C3%89tang+de+Varennes/data=!4m7!3m6!1s0x4792d5006b9b1913:0x49cd784c09990fcb!8m2!3d47.8848272!4d5.6337614!16s%2Fg%2F11yhpdmg56!19sChIJExmbawDVkkcRyw-ZCUx4zUk?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Bricomarch%C3%A9+Varennes+Sous+Dun/data=!4m7!3m6!1s0x47f3927aae66c25b:0xa80392d2ea6176d!8m2!3d46.288929!4d4.319429!16s%2Fg%2F1tdk9dx4!19sChIJW8JmrnqS80cRbRemLi05gAo?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Montagne+de+Dun/data=!4m7!3m6!1s0x47f38ddecdaf6c53:0xb1e8995906b8482d!8m2!3d46.256256!4d4.345814!16s%2Fg%2F120zv599!19sChIJU2yvzd6N80cRLUi4BlmZ6LE?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Clinique+La+Bressane+%7C+Inicea/data=!4m7!3m6!1s0x47f331466ac66ba9:0x103a15fa6cbeaae!8m2!3d46.48388!4d5.2448809!16s%2Fg%2F11cks25_d3!19sChIJqWvGakYx80cRrurLpl-hAwE?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/La+Varenne+SAS/data=!4m7!3m6!1s0x47f331488bf0ac9b:0x7f28e66b84b6de8d!8m2!3d46.48392!4d5.2448093!16s%2Fg%2F1tg6v0tw!19sChIJm6zwi0gx80cRjd62hGvmKH8?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Logis+H%C3%B4tel+du+Cygne/data=!4m10!3m9!1s0x47e4b1066c45a23d:0x328b50cf78d10567!5m2!4m1!1i2!8m2!3d47.548126!4d1.540588!16s%2Fg%2F1tmbvdsp!19sChIJPaJFbAax5EcRZwXReM9QizI?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/H%C3%B4tel+ibis+Metz+Woippy/data=!4m10!3m9!1s0x4794ded1f2d686ed:0xeefb34be6ec21180!5m2!4m1!1i2!8m2!3d49.150794!4d6.177604!16s%2Fg%2F1td3kj8b!19sChIJ7YbW8tHelEcRgBHCbr40--4?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Le+Domaine+de+Passy/data=!4m10!3m9!1s0x47f03d3e7e2da4a7:0xa579a9e41c24ee6e!5m2!4m1!1i2!8m2!3d47.2143948!4d3.0730518!16s%2Fg%2F11vwl84q0m!19sChIJp6Qtfj498EcRbu4kHOSpeaU?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Domaine+des+Forges+de+La+Vache/data=!4m10!3m9!1s0x47f03bfae973fa71:0xff88e8ad789195c1!5m2!4m1!1i2!8m2!3d47.1805241!4d3.0957854!16s%2Fg%2F1wt3mr9_!19sChIJcfpz6fo78EcRwZWReK3oiP8?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/l%27auberge+de+Passy+Les+Tours/data=!4m7!3m6!1s0x47f03c8bacffa955:0x571ea6efa8e3e3e9!8m2!3d47.2144444!4d3.0730556!16s%2Fg%2F11btmqhgss!19sChIJVan_rIs88EcR6ePjqO-mHlc?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Champ+de+la+Dame/data=!4m7!3m6!1s0x47f03c8adead99a3:0xcf9884601576f534!8m2!3d47.2143839!4d3.0704109!16s%2Fg%2F1vspqv94!19sChIJo5mt3oo88EcRNPV2FWCEmM8?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Ch%C3%A2teau+de+Passy-les-Tours/data=!4m7!3m6!1s0x47f03c89b1eed0e3:0x6e871ad2b0963e6!8m2!3d47.2151298!4d3.0760067!16s%2Fm%2F0jt1h2d!19sChIJ49DusYk88EcR5mMJK61x6AY?authuser=0&hl=fr&rclk=1,traité
